Postcode Sector,LSOA11CD,IMD_Decile,Latitude,Longitude
BS7 9,E01014514,8.0,51.48289062444379,-2.590218035706884
BS138,E01014515,2.0,51.41089938446683,-2.625665065922093
BS138,E01014516,1.0,51.4064537612095,-2.625399334193693
BS138,E01014517,1.0,51.4056289028747,-2.630338935586052
BS137,E01014518,5.0,51.4281118062611,-2.610329113426118
BS3 5,E01014518,5.0,51.4281118062611,-2.610329113426118
BS137,E01014519,4.0,51.42556885899561,-2.617124245685145
BS137,E01014520,7.0,51.4228619185707,-2.6281665027758665
BS138,E01014520,7.0,51.4228619185707,-2.6281665027758665
BS137,E01014521,4.0,51.4189165994918,-2.619818575612443
BS138,E01014521,4.0,51.4189165994918,-2.619818575612443
BS138,E01014522,2.0,51.41507288840853,-2.625176617689549
BS4 4,E01014523,3.0,51.44229796695045,-2.5445143315768437
BS4 4,E01014524,5.0,51.44104839364802,-2.538212149316113
BS4 4,E01014525,7.0,51.43770626312367,-2.549228793121872
BS312,E01014526,2.0,51.435057431835325,-2.5316782081788265
BS4 4,E01014526,2.0,51.435057431835325,-2.5316782081788265
BS4 5,E01014526,2.0,51.435057431835325,-2.5316782081788265
BS4 3,E01014527,4.0,51.43487711249672,-2.5441534801045385
BS4 4,E01014527,4.0,51.43487711249672,-2.5441534801045385
BS4 5,E01014527,4.0,51.43487711249672,-2.5441534801045385
BS4 4,E01014528,7.0,51.45126082561487,-2.5480059053998496
BS4 4,E01014529,2.0,51.45160486919182,-2.542111637130645
BS4 4,E01014530,5.0,51.44944595034754,-2.539186900897906
BS4 3,E01014531,6.0,51.442545957884754,-2.559601082545231
BS4 4,E01014531,6.0,51.442545957884754,-2.559601082545231
BS4 3,E01014532,5.0,51.44276441241144,-2.553018919756466
BS4 4,E01014532,5.0,51.44276441241144,-2.553018919756466
BS4 2,E01014533,5.0,51.43631517247504,-2.555979168649899
BS4 3,E01014533,5.0,51.43631517247504,-2.555979168649899
BS4 4,E01014533,5.0,51.43631517247504,-2.555979168649899
BS4 2,E01014534,5.0,51.43720005831048,-2.5600623765737134
BS4 3,E01014534,5.0,51.43720005831048,-2.5600623765737134
BS4 5,E01014534,5.0,51.43720005831048,-2.5600623765737134
BS4 5,E01014535,7.0,51.43052948621372,-2.5521844156789784
BS4 5,E01014536,1.0,51.42535244342676,-2.538608823992878
BS4 3,E01014537,5.0,51.446468317094016,-2.552732290873884
BS4 4,E01014537,5.0,51.446468317094016,-2.552732290873884
BS2 8,E01014538,7.0,51.46038776327391,-2.6048327207620594
BS6 6,E01014538,7.0,51.46038776327391,-2.6048327207620594
BS8 1,E01014538,7.0,51.46038776327391,-2.6048327207620594
BS8 2,E01014538,7.0,51.46038776327391,-2.6048327207620594
BS2 8,E01014539,7.0,51.46252318140967,-2.5963683680789296
BS6 5,E01014539,7.0,51.46252318140967,-2.5963683680789296
BS6 6,E01014539,7.0,51.46252318140967,-2.5963683680789296
BS1 1,E01014540,4.0,51.452455884695965,-2.594039489060711
BS1 2,E01014540,4.0,51.452455884695965,-2.594039489060711
BS1 3,E01014540,4.0,51.452455884695965,-2.594039489060711
BS1 4,E01014540,4.0,51.452455884695965,-2.594039489060711
BS1 5,E01014540,4.0,51.452455884695965,-2.594039489060711
BS1 6,E01014540,4.0,51.452455884695965,-2.594039489060711
BS2 0,E01014540,4.0,51.452455884695965,-2.594039489060711
BS1 2,E01014542,6.0,51.45704005059075,-2.599806638334551
BS1 5,E01014542,6.0,51.45704005059075,-2.599806638334551
BS2 8,E01014542,6.0,51.45704005059075,-2.599806638334551
BS6 5,E01014542,6.0,51.45704005059075,-2.599806638334551
BS8 1,E01014542,6.0,51.45704005059075,-2.599806638334551
BS8 3,E01014544,9.0,51.4601292754989,-2.6242186859034646
BS8 4,E01014544,9.0,51.4601292754989,-2.6242186859034646
BS8 3,E01014545,9.0,51.45945868636136,-2.618662825638378
BS8 4,E01014545,9.0,51.45945868636136,-2.618662825638378
BS8 1,E01014546,8.0,51.45451835492822,-2.6175143026396297
BS8 4,E01014546,8.0,51.45451835492822,-2.6175143026396297
BS8 4,E01014547,9.0,51.45389291978014,-2.623091819622964
BS8 4,E01014548,5.0,51.45114997501626,-2.6222055083013287
BS8 1,E01014549,5.0,51.45169923654595,-2.6118352986237743
BS8 4,E01014549,5.0,51.45169923654595,-2.6118352986237743
BS8 1,E01014550,9.0,51.44998231390584,-2.6159493335347217
BS8 4,E01014550,9.0,51.44998231390584,-2.6159493335347217
BS8 1,E01014551,7.0,51.46038201925396,-2.6113098854949284
BS8 2,E01014551,7.0,51.46038201925396,-2.6113098854949284
BS8 3,E01014551,7.0,51.46038201925396,-2.6113098854949284
BS8 2,E01014552,9.0,51.46272853517178,-2.6139328660741947
BS8 3,E01014552,9.0,51.46272853517178,-2.6139328660741947
BS8 2,E01014553,9.0,51.46653308930073,-2.6137265207689286
BS8 1,E01014554,8.0,51.45750411520629,-2.613088599565903
BS8 2,E01014554,8.0,51.45750411520629,-2.613088599565903
BS8 3,E01014554,8.0,51.45750411520629,-2.613088599565903
BS8 1,E01014555,6.0,51.45488786903081,-2.6118032270231266
BS8 2,E01014556,9.0,51.46749085309167,-2.617553128606688
BS8 3,E01014556,9.0,51.46749085309167,-2.617553128606688
BS6 5,E01014557,8.0,51.46442178138991,-2.60087990574199
BS6 6,E01014557,8.0,51.46442178138991,-2.60087990574199
BS6 6,E01014558,6.0,51.46406815882642,-2.6069756367926016
BS8 2,E01014558,6.0,51.46406815882642,-2.6069756367926016
BS6 6,E01014559,9.0,51.47009866426022,-2.6108686285792277
BS8 2,E01014559,9.0,51.47009866426022,-2.6108686285792277
BS6 6,E01014560,8.0,51.46771403433417,-2.608003300214649
BS8 2,E01014560,8.0,51.46771403433417,-2.608003300214649
BS6 6,E01014561,8.0,51.467841669679935,-2.59904125345944
BS6 7,E01014561,8.0,51.467841669679935,-2.59904125345944
BS6 6,E01014562,7.0,51.46749825816472,-2.604078738335317
BS6 5,E01014563,6.0,51.46689953078951,-2.593954288456623
BS6 6,E01014563,6.0,51.46689953078951,-2.593954288456623
BS6 7,E01014563,6.0,51.46689953078951,-2.593954288456623
BS5 0,E01014564,3.0,51.46206730906862,-2.5606113584530967
BS5 6,E01014564,3.0,51.46206730906862,-2.5606113584530967
BS5 9,E01014564,3.0,51.46206730906862,-2.5606113584530967
BS5 9,E01014565,2.0,51.46086668329404,-2.5577263175709994
BS5 7,E01014566,3.0,51.45947209497314,-2.5552240342073818
BS5 9,E01014566,3.0,51.45947209497314,-2.5552240342073818
BS5 9,E01014567,4.0,51.45521461581042,-2.557977612972171
BS5 6,E01014568,2.0,51.4669624848802,-2.563637037295421
BS5 6,E01014569,3.0,51.46886210236977,-2.5603820658959093
BS5 6,E01014570,4.0,51.46604656375549,-2.554503491160621
BS5 7,E01014570,4.0,51.46604656375549,-2.554503491160621
BS5 9,E01014570,4.0,51.46604656375549,-2.554503491160621
BS161,E01014571,3.0,51.48054773686008,-2.542492764973027
BS162,E01014571,3.0,51.48054773686008,-2.542492764973027
BS162,E01014572,3.0,51.47712015943463,-2.5398908363168173
BS163,E01014572,3.0,51.47712015943463,-2.5398908363168173
BS161,E01014573,5.0,51.47670883019558,-2.5477165858698
BS162,E01014573,5.0,51.47670883019558,-2.5477165858698
BS163,E01014573,5.0,51.47670883019558,-2.5477165858698
BS5 6,E01014573,5.0,51.47670883019558,-2.5477165858698
BS5 6,E01014574,2.0,51.47114423278087,-2.5570191275388794
BS161,E01014575,2.0,51.47604653842247,-2.5549337054747583
BS5 6,E01014575,2.0,51.47604653842247,-2.5549337054747583
BS5 6,E01014576,4.0,51.46847013082245,-2.546439625364828
BS5 7,E01014576,4.0,51.46847013082245,-2.546439625364828
BS161,E01014577,7.0,51.48395403927989,-2.5529881952346942
BS3 5,E01014578,2.0,51.43210364085992,-2.58476072980612
BS4 1,E01014578,2.0,51.43210364085992,-2.58476072980612
BS3 5,E01014579,2.0,51.42582168424579,-2.599282193718511
BS4 1,E01014579,2.0,51.42582168424579,-2.599282193718511
BS4 1,E01014580,1.0,51.41936019930458,-2.596394757499492
BS4 1,E01014581,1.0,51.421773597655495,-2.588228386757866
BS4 1,E01014582,1.0,51.42516413426634,-2.5904784286691567
BS4 1,E01014583,1.0,51.42311275215264,-2.580661929824781
BS3 5,E01014584,1.0,51.42929981836446,-2.5920472480381296
BS4 1,E01014584,1.0,51.42929981836446,-2.5920472480381296
BS4 1,E01014585,1.0,51.42779441481048,-2.582475582544943
BS161,E01014586,4.0,51.49096913277656,-2.5283215093324616
BS162,E01014586,4.0,51.49096913277656,-2.5283215093324616
BS161,E01014587,4.0,51.48894675160664,-2.541319808311389
BS161,E01014588,3.0,51.48291986163098,-2.5350567371713275
BS162,E01014588,3.0,51.48291986163098,-2.5350567371713275
BS163,E01014588,3.0,51.48291986163098,-2.5350567371713275
BS162,E01014589,1.0,51.487648055482246,-2.5204573178369083
BS165,E01014589,1.0,51.487648055482246,-2.5204573178369083
BS162,E01014590,3.0,51.48216063934503,-2.52846628203478
BS163,E01014590,3.0,51.48216063934503,-2.52846628203478
BS162,E01014591,6.0,51.486784903112,-2.516136581206131
BS165,E01014591,6.0,51.486784903112,-2.516136581206131
BS162,E01014592,4.0,51.484259388137104,-2.523602167518092
BS163,E01014592,4.0,51.484259388137104,-2.523602167518092
BS165,E01014592,4.0,51.484259388137104,-2.523602167518092
BS130,E01014593,1.0,51.41150384844524,-2.600072819557554
BS137,E01014593,1.0,51.41150384844524,-2.600072819557554
BS139,E01014593,1.0,51.41150384844524,-2.600072819557554
BS137,E01014594,1.0,51.41285118041842,-2.609691263902801
BS139,E01014594,1.0,51.41285118041842,-2.609691263902801
BS138,E01014595,1.0,51.40818602415054,-2.6158353260546803
BS139,E01014595,1.0,51.40818602415054,-2.6158353260546803
BS130,E01014596,1.0,51.40796270882902,-2.6083314318533715
BS139,E01014596,1.0,51.40796270882902,-2.6083314318533715
BS138,E01014597,1.0,51.40451740031344,-2.6157934271571657
BS139,E01014597,1.0,51.40451740031344,-2.6157934271571657
BS137,E01014598,7.0,51.418111917872864,-2.6039808844519228
BS137,E01014599,7.0,51.41883953438387,-2.611955537799446
BS137,E01014600,3.0,51.413775835296114,-2.616813305843166
BS138,E01014600,3.0,51.413775835296114,-2.616813305843166
BS139,E01014600,3.0,51.413775835296114,-2.616813305843166
BS106,E01014601,3.0,51.50938131115373,-2.6139361092435123
BS107,E01014601,3.0,51.50938131115373,-2.6139361092435123
BS107,E01014602,2.0,51.51173497040927,-2.627612103841287
BS106,E01014603,4.0,51.51076676022154,-2.60598483369518
BS106,E01014605,1.0,51.510347681852345,-2.6198158192127945
BS107,E01014605,1.0,51.510347681852345,-2.6198158192127945
BS140,E01014607,4.0,51.41536256440106,-2.5826481319031696
BS140,E01014608,1.0,51.4163421857965,-2.570074895884859
BS149,E01014608,1.0,51.4163421857965,-2.570074895884859
BS140,E01014609,3.0,51.42134111976628,-2.5751951305004903
BS149,E01014609,3.0,51.42134111976628,-2.5751951305004903
BS140,E01014610,2.0,51.413097850467885,-2.5634365949961464
BS149,E01014610,2.0,51.413097850467885,-2.5634365949961464
BS140,E01014611,7.0,51.409141591274455,-2.574442188647324
BS149,E01014611,7.0,51.409141591274455,-2.574442188647324
BS140,E01014612,3.0,51.40965118994674,-2.566245170022862
BS149,E01014612,3.0,51.40965118994674,-2.566245170022862
BS149,E01014613,5.0,51.42499420187401,-2.56695184464648
BS149,E01014614,6.0,51.41985546863737,-2.565688021540702
BS6 7,E01014615,10.0,51.48567395685983,-2.601290839219724
BS9 4,E01014615,10.0,51.48567395685983,-2.601290839219724
BS9 3,E01014616,10.0,51.48782201104402,-2.612733305165245
BS9 4,E01014616,10.0,51.48782201104402,-2.612733305165245
BS9 4,E01014617,10.0,51.489386728687926,-2.597245154645404
BS9 4,E01014618,10.0,51.4896288628281,-2.6064863800250024
BS6 7,E01014619,9.0,51.479590868849975,-2.614378494268064
BS9 3,E01014619,9.0,51.479590868849975,-2.614378494268064
BS9 4,E01014619,9.0,51.479590868849975,-2.614378494268064
BS6 7,E01014620,10.0,51.48262031687593,-2.6083988427088896
BS9 4,E01014620,10.0,51.48262031687593,-2.6083988427088896
BS6 7,E01014621,8.0,51.4792087461267,-2.6102521032030586
BS9 4,E01014621,8.0,51.4792087461267,-2.6102521032030586
BS163,E01014622,4.0,51.473944345387565,-2.526078843083829
BS164,E01014622,4.0,51.473944345387565,-2.526078843083829
BS151,E01014623,4.0,51.47358073866703,-2.531023129440122
BS163,E01014623,4.0,51.47358073866703,-2.531023129440122
BS151,E01014624,3.0,51.47153509060643,-2.517681774956772
BS163,E01014624,3.0,51.47153509060643,-2.517681774956772
BS164,E01014624,3.0,51.47153509060643,-2.517681774956772
BS163,E01014626,2.0,51.47007709795716,-2.536465064822691
BS5 7,E01014626,2.0,51.47007709795716,-2.536465064822691
BS151,E01014627,5.0,51.46837232822836,-2.520543117437555
BS163,E01014627,5.0,51.46837232822836,-2.520543117437555
BS163,E01014629,2.0,51.4763656607124,-2.520229311670466
BS164,E01014629,2.0,51.4763656607124,-2.520229311670466
BS7 0,E01014630,2.0,51.49844738854879,-2.5759597928856537
BS105,E01014631,5.0,51.49910197754591,-2.588548756848217
BS7 0,E01014631,5.0,51.49910197754591,-2.588548756848217
BS105,E01014632,4.0,51.49543216721336,-2.585013354165031
BS7 0,E01014632,4.0,51.49543216721336,-2.585013354165031
BS105,E01014633,5.0,51.49443277864415,-2.5965451267319
BS9 4,E01014633,5.0,51.49443277864415,-2.5965451267319
BS7 0,E01014634,8.0,51.49451300766069,-2.5780222420777648
BS105,E01014635,7.0,51.49138783471764,-2.582094986284499
BS7 0,E01014635,7.0,51.49138783471764,-2.582094986284499
BS105,E01014636,2.0,51.490268746668335,-2.5903325511784394
BS7 8,E01014636,2.0,51.490268746668335,-2.5903325511784394
BS9 4,E01014636,2.0,51.490268746668335,-2.5903325511784394
BS7 0,E01014637,8.0,51.48688376719356,-2.5874714613202143
BS7 8,E01014637,8.0,51.48688376719356,-2.5874714613202143
BS110,E01014638,1.0,51.501515092560346,-2.6617379813754494
BS110,E01014639,1.0,51.50241469451464,-2.6477120838434995
BS110,E01014640,2.0,51.50699862694984,-2.6551807715264326
BS9 2,E01014641,5.0,51.495875542798245,-2.64327865920266
BS110,E01014642,6.0,51.495210319598336,-2.6550590266902314
BS9 2,E01014642,6.0,51.495210319598336,-2.6550590266902314
BS9 2,E01014643,2.0,51.48647393123717,-2.653277533818451
BS9 2,E01014644,3.0,51.4898855298993,-2.648914965798096
BS149,E01014645,4.0,51.430028066515945,-2.565268531151623
BS4 2,E01014645,4.0,51.430028066515945,-2.565268531151623
BS4 2,E01014646,3.0,51.43088526353447,-2.57118353671368
BS4 1,E01014647,1.0,51.42724917581808,-2.5752414222516
BS4 2,E01014647,1.0,51.42724917581808,-2.5752414222516
BS4 2,E01014648,7.0,51.43751696242689,-2.56837853541513
BS3 5,E01014649,7.0,51.43776088958469,-2.5725887807487187
BS4 2,E01014649,7.0,51.43776088958469,-2.5725887807487187
BS4 3,E01014649,7.0,51.43776088958469,-2.5725887807487187
BS3 5,E01014650,4.0,51.43315116214991,-2.5778357340079694
BS4 1,E01014650,4.0,51.43315116214991,-2.5778357340079694
BS4 2,E01014650,4.0,51.43315116214991,-2.5778357340079694
BS4 2,E01014651,7.0,51.43442696399096,-2.563410319681819
BS5 0,E01014653,1.0,51.46132876239987,-2.56701364478346
BS5 9,E01014653,1.0,51.46132876239987,-2.56701364478346
BS5 0,E01014654,1.0,51.46301329021991,-2.5741831301068063
BS5 0,E01014655,1.0,51.465444477437245,-2.568490663325223
BS2 0,E01014658,1.0,51.449772294957725,-2.563315765538061
BS5 9,E01014658,1.0,51.449772294957725,-2.563315765538061
BS7 0,E01014659,2.0,51.49625327951664,-2.5700506979256
BS7 9,E01014659,2.0,51.49625327951664,-2.5700506979256
BS161,E01014660,2.0,51.49097745986939,-2.555967360117655
BS7 9,E01014660,2.0,51.49097745986939,-2.555967360117655
BS7 0,E01014661,2.0,51.49205285415626,-2.570975940705245
BS7 9,E01014661,2.0,51.49205285415626,-2.570975940705245
BS7 0,E01014662,4.0,51.48663904801782,-2.576272902593115
BS7 9,E01014662,4.0,51.48663904801782,-2.576272902593115
BS7 9,E01014663,1.0,51.48669135969156,-2.5669173536929337
BS161,E01014664,3.0,51.48050152538465,-2.5706343075877447
BS5 6,E01014664,3.0,51.48050152538465,-2.5706343075877447
BS7 9,E01014664,3.0,51.48050152538465,-2.5706343075877447
BS2 9,E01014665,5.0,51.475264840136255,-2.566218240502733
BS5 6,E01014665,5.0,51.475264840136255,-2.566218240502733
BS6 7,E01014666,10.0,51.47758279254764,-2.601742956225592
BS7 8,E01014666,10.0,51.47758279254764,-2.601742956225592
BS6 6,E01014667,10.0,51.47653275924407,-2.607330073254229
BS6 7,E01014667,10.0,51.47653275924407,-2.607330073254229
BS6 5,E01014668,9.0,51.47457574241891,-2.5944535115069343
BS7 8,E01014668,9.0,51.47457574241891,-2.5944535115069343
BS6 6,E01014669,9.0,51.47174275129127,-2.601484187697713
BS6 7,E01014669,9.0,51.47174275129127,-2.601484187697713
BS6 6,E01014670,7.0,51.47197550035209,-2.5961060884561333
BS6 7,E01014670,7.0,51.47197550035209,-2.5961060884561333
BS7 8,E01014670,7.0,51.47197550035209,-2.5961060884561333
BS6 5,E01014671,5.0,51.4724902260076,-2.589632354460075
BS6 7,E01014671,5.0,51.4724902260076,-2.589632354460075
BS7 8,E01014671,5.0,51.4724902260076,-2.589632354460075
BS7 9,E01014671,5.0,51.4724902260076,-2.589632354460075
BS6 6,E01014672,8.0,51.47346365622938,-2.610557435507683
BS6 7,E01014672,8.0,51.47346365622938,-2.610557435507683
BS151,E01014673,3.0,51.463750263006695,-2.514843475557473
BS158,E01014673,3.0,51.463750263006695,-2.514843475557473
BS151,E01014674,3.0,51.46526110322888,-2.523658237022375
BS5 7,E01014674,3.0,51.46526110322888,-2.523658237022375
BS151,E01014675,5.0,51.46257278128091,-2.520542251518
BS158,E01014675,5.0,51.46257278128091,-2.520542251518
BS151,E01014676,4.0,51.45879644277717,-2.522564554734559
BS158,E01014676,4.0,51.45879644277717,-2.522564554734559
BS5 7,E01014676,4.0,51.45879644277717,-2.522564554734559
BS5 8,E01014676,4.0,51.45879644277717,-2.522564554734559
BS5 8,E01014677,7.0,51.45492445629666,-2.536354056971616
BS5 7,E01014678,5.0,51.456417569437576,-2.5280129150227726
BS5 8,E01014678,5.0,51.456417569437576,-2.5280129150227726
BS153,E01014679,6.0,51.45355920947304,-2.522280677972912
BS5 8,E01014679,6.0,51.45355920947304,-2.522280677972912
BS153,E01014680,7.0,51.44999978783007,-2.5302393492917927
BS5 8,E01014680,7.0,51.44999978783007,-2.5302393492917927
BS5 7,E01014681,4.0,51.45861835562632,-2.551565642975084
BS5 8,E01014681,4.0,51.45861835562632,-2.551565642975084
BS5 9,E01014681,4.0,51.45861835562632,-2.551565642975084
BS5 7,E01014682,3.0,51.4600794639076,-2.535271864739239
BS5 8,E01014682,3.0,51.4600794639076,-2.535271864739239
BS5 7,E01014683,2.0,51.460049426623385,-2.540423656316273
BS5 8,E01014683,2.0,51.460049426623385,-2.540423656316273
BS5 7,E01014684,3.0,51.45919782402418,-2.54702756534257
BS5 8,E01014684,3.0,51.45919782402418,-2.54702756534257
BS151,E01014685,2.0,51.464934440247625,-2.5315816937880364
BS5 7,E01014685,2.0,51.464934440247625,-2.5315816937880364
BS5 7,E01014686,4.0,51.464124009627135,-2.5407133671950075
BS151,E01014687,3.0,51.46092496264327,-2.5292352265292304
BS158,E01014687,3.0,51.46092496264327,-2.5292352265292304
BS5 7,E01014687,3.0,51.46092496264327,-2.5292352265292304
BS105,E01014688,1.0,51.49928491280007,-2.59794744009622
BS105,E01014689,1.0,51.50296852170754,-2.601336858014613
BS106,E01014689,1.0,51.50296852170754,-2.601336858014613
BS105,E01014690,3.0,51.506273449812014,-2.5971354150394035
BS106,E01014690,3.0,51.506273449812014,-2.5971354150394035
BS105,E01014691,2.0,51.50027174551435,-2.6096663101095543
BS106,E01014691,2.0,51.50027174551435,-2.6096663101095543
BS9 3,E01014691,2.0,51.50027174551435,-2.6096663101095543
BS105,E01014692,2.0,51.504454628571786,-2.5915087914703423
BS106,E01014693,8.0,51.5130920234561,-2.590804665607088
BS106,E01014694,2.0,51.50723628710838,-2.6041337507773226
BS3 1,E01014695,3.0,51.44310452965079,-2.6268287663134675
BS3 2,E01014695,3.0,51.44310452965079,-2.6268287663134675
BS3 1,E01014696,9.0,51.442255929761096,-2.608672980940825
BS3 2,E01014696,9.0,51.442255929761096,-2.608672980940825
BS3 1,E01014698,7.0,51.44269528149479,-2.6041287283544574
BS3 1,E01014699,4.0,51.444249196789656,-2.611854485086948
BS3 1,E01014700,8.0,51.43970899722025,-2.617010581216232
BS3 2,E01014700,8.0,51.43970899722025,-2.617010581216232
BS3 1,E01014701,6.0,51.44512995330124,-2.6047977778768048
BS148,E01014702,7.0,51.41676177432954,-2.538311324884073
BS148,E01014703,1.0,51.42114728190205,-2.5489158074762672
BS140,E01014704,4.0,51.41535694252683,-2.5560777244582304
BS148,E01014704,4.0,51.41535694252683,-2.5560777244582304
BS149,E01014704,4.0,51.41535694252683,-2.5560777244582304
BS148,E01014705,8.0,51.415287382751536,-2.545404324335792
BS148,E01014706,1.0,51.41154265923111,-2.551002246559517
BS148,E01014707,5.0,51.41091722032943,-2.543410014506954
BS148,E01014708,5.0,51.42369011699542,-2.558695191437736
BS149,E01014708,5.0,51.42369011699542,-2.558695191437736
BS4 5,E01014708,5.0,51.42369011699542,-2.558695191437736
BS9 1,E01014709,7.0,51.47116165138055,-2.6289914375380223
BS9 1,E01014710,10.0,51.47408152442918,-2.6298244065490275
BS9 1,E01014711,10.0,51.48772768137968,-2.638808414139651
BS9 2,E01014711,10.0,51.48772768137968,-2.638808414139651
BS9 1,E01014712,7.0,51.48357376010754,-2.636286179691788
BS9 2,E01014712,7.0,51.48357376010754,-2.636286179691788
BS9 1,E01014713,10.0,51.4778579635059,-2.645310773528621
BS9 1,E01014714,10.0,51.47959602674022,-2.628038032634689
BS9 3,E01014715,10.0,51.49057256559454,-2.624356904927025
BS9 2,E01014716,10.0,51.49200265028757,-2.63175878480998
BS9 3,E01014716,10.0,51.49200265028757,-2.63175878480998
BS9 1,E01014717,10.0,51.48387824575923,-2.62124418617075
BS9 3,E01014717,10.0,51.48387824575923,-2.62124418617075
BS107,E01014718,10.0,51.499335945158165,-2.626116460203296
BS9 3,E01014718,10.0,51.499335945158165,-2.626116460203296
BS9 3,E01014719,9.0,51.49203982280204,-2.618444840935988
BS9 4,E01014719,9.0,51.49203982280204,-2.618444840935988
BS105,E01014720,5.0,51.49514515259931,-2.6055283474860493
BS9 4,E01014720,5.0,51.49514515259931,-2.6055283474860493
BS9 3,E01014721,8.0,51.49526125129827,-2.614978623358865
BS9 4,E01014721,8.0,51.49526125129827,-2.614978623358865
BS140,E01014722,7.0,51.40358577912417,-2.5766453083008143
BS130,E01014723,8.0,51.40491997084075,-2.580583414938427
BS140,E01014723,8.0,51.40491997084075,-2.580583414938427
BS140,E01014725,9.0,51.40250089642274,-2.5715745799005987
BS130,E01014726,1.0,51.4037086288366,-2.603975905331784
BS130,E01014727,1.0,51.40192999684592,-2.597500046607348
BS3 5,E01014729,1.0,51.4326117105074,-2.5959445587378767
BS3 4,E01014730,3.0,51.44309591333031,-2.577744024638749
BS4 2,E01014730,3.0,51.44309591333031,-2.577744024638749
BS4 3,E01014730,3.0,51.44309591333031,-2.577744024638749
BS3 4,E01014731,4.0,51.44261714140822,-2.5815612996650152
BS3 5,E01014731,4.0,51.44261714140822,-2.5815612996650152
BS4 2,E01014732,5.0,51.44040862355362,-2.572993668717093
BS4 3,E01014732,5.0,51.44040862355362,-2.572993668717093
BS3 4,E01014733,6.0,51.4379645468679,-2.5952922304912045
BS3 4,E01014734,7.0,51.43962418578445,-2.5894405608983395
BS3 5,E01014734,7.0,51.43962418578445,-2.5894405608983395
BS3 4,E01014735,7.0,51.43934671369475,-2.583025248600284
BS3 5,E01014735,7.0,51.43934671369475,-2.583025248600284
BS4 2,E01014735,7.0,51.43934671369475,-2.583025248600284
BS3 4,E01014736,3.0,51.43576206571505,-2.5891682390994726
BS3 5,E01014736,3.0,51.43576206571505,-2.5891682390994726
BS483,E01014737,10.0,51.420865637210206,-2.7366073152915997
BS481,E01014738,9.0,51.41808481925192,-2.7496385365142326
BS483,E01014738,9.0,51.41808481925192,-2.7496385365142326
BS481,E01014739,8.0,51.40298765280343,-2.739092630075
BS483,E01014739,8.0,51.40298765280343,-2.739092630075
BS484,E01014739,8.0,51.40298765280343,-2.739092630075
BS481,E01014740,8.0,51.41112201264633,-2.691419797192809
BS483,E01014740,8.0,51.41112201264633,-2.691419797192809
BS251,E01014741,9.0,51.30913668323005,-2.854949704470259
BS251,E01014742,10.0,51.310559030318615,-2.8248871939845808
BS248,E01014744,7.0,51.32088241228428,-2.8899398470824407
BS262,E01014744,7.0,51.32088241228428,-2.8899398470824407
BS296,E01014744,7.0,51.32088241228428,-2.8899398470824407
BS246,E01014745,8.0,51.333989959993154,-2.832931620919223
BS251,E01014745,8.0,51.333989959993154,-2.832931620919223
BS255,E01014745,8.0,51.333989959993154,-2.832931620919223
BS296,E01014746,4.0,51.32746220947758,-2.868214808218265
BS405,E01014747,8.0,51.33056274716541,-2.7253876495508647
BS407,E01014747,8.0,51.33056274716541,-2.7253876495508647
BS255,E01014748,9.0,51.34372697976436,-2.7804143854550727
BS405,E01014748,9.0,51.34372697976436,-2.7804143854550727
BS255,E01014749,10.0,51.33378680165884,-2.795413129850878
BS405,E01014749,10.0,51.33378680165884,-2.795413129850878
BS407,E01014749,10.0,51.33378680165884,-2.795413129850878
BS216,E01014750,6.0,51.435737086249134,-2.8565905909257183
BS217,E01014750,6.0,51.435737086249134,-2.8565905909257183
BS216,E01014751,5.0,51.43289550649469,-2.853482173894243
BS216,E01014752,9.0,51.43763167137918,-2.8290735377836507
BS217,E01014752,9.0,51.43763167137918,-2.8290735377836507
BS216,E01014753,5.0,51.435932773573285,-2.845130117845207
BS217,E01014753,5.0,51.435932773573285,-2.845130117845207
BS217,E01014754,8.0,51.44254151357916,-2.856142461885527
BS217,E01014755,9.0,51.43806912105183,-2.861235368857448
BS215,E01014756,7.0,51.42842878074285,-2.8505865331674096
BS216,E01014756,7.0,51.42842878074285,-2.8505865331674096
BS215,E01014757,9.0,51.42952468385167,-2.8444523400833903
BS216,E01014757,9.0,51.42952468385167,-2.8444523400833903
BS217,E01014758,8.0,51.45032560445709,-2.8476574488911077
BS217,E01014759,10.0,51.44343926798504,-2.851072109770428
BS216,E01014760,7.0,51.43248744085341,-2.8695173302095567
BS217,E01014760,7.0,51.43248744085341,-2.8695173302095567
BS217,E01014761,10.0,51.42279496697001,-2.876251107126893
BS215,E01014762,9.0,51.42035539697848,-2.8656396406892046
BS216,E01014762,9.0,51.42035539697848,-2.8656396406892046
BS215,E01014763,7.0,51.42863069912449,-2.856150653318938
BS216,E01014763,7.0,51.42863069912449,-2.856150653318938
BS405,E01014764,6.0,51.373146349521626,-2.7908967804863165
BS495,E01014764,6.0,51.373146349521626,-2.7908967804863165
BS246,E01014765,9.0,51.3610772858972,-2.8170879459122484
BS495,E01014765,9.0,51.3610772858972,-2.8170879459122484
BS200,E01014766,8.0,51.46265279662499,-2.658032196424793
BS8 3,E01014766,8.0,51.46265279662499,-2.658032196424793
BS200,E01014767,10.0,51.482937446878985,-2.7054911573634137
BS8 3,E01014767,10.0,51.482937446878985,-2.7054911573634137
BS247,E01014769,6.0,51.33466825947892,-2.911935381655254
